"id","year","month","state_name","state_code","assembly_no","ac_name","ac_type","candidate_name","sex","age","candidate_type","party","position","ac_total_candidates","total_electors","total_votes","total_valid_votes","vote_share_percentage","margin","margin_percentage","turnout_percentage","poll_no","delimit_id"
88453,"2016","5","Tamil Nadu","33",11.0,"Andipatti","GEN","Veeralakshmi M","FEMALE",37.0,"GEN","RPI(A)",18.0,19.0,253826.0,112.0,198609.0,0.06,2.0,0.0,78.25,0.0,4.0
88454,"2016","5","Tamil Nadu","33",11.0,"Andipatti","GEN","Azhagumurugan T","MALE",49.0,"GEN","IND",19.0,19.0,253826.0,110.0,198609.0,0.06,46.0,0.02,78.25,0.0,4.0
88455,"2016","5","Tamil Nadu","33",11.0,"Andipatti","GEN","Meenakshi Sundaram G K","MALE",49.0,"GEN","SP",20.0,19.0,253826.0,64.0,198609.0,0.03,0.0,0.0,78.25,0.0,4.0
88456,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","A Maharajan","MALE",67.0,"GEN","DMK",1.0,20.0,279946.0,93541.0,209540.0,44.64,8538.0,4.07,74.85,0.0,4.0
88457,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","A Logirajan","MALE",61.0,"GEN","AIADMK",2.0,20.0,279946.0,85003.0,209540.0,40.57,73107.0,34.89,74.85,0.0,4.0
88458,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","R Jeyakumar","MALE",42.0,"GEN","AMMK",3.0,20.0,279946.0,11896.0,209540.0,5.68,680.0,0.32,74.85,0.0,4.0
88459,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","Jeyakumar","MALE",39.0,"GEN","NTK",4.0,20.0,279946.0,11216.0,209540.0,5.35,8206.0,3.92,74.85,0.0,4.0
88460,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","S Gunasekaran","MALE",32.0,"GEN","MNM",5.0,20.0,279946.0,3010.0,209540.0,1.44,1677.0,0.8,74.85,0.0,4.0
88461,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","Nota","None","","GEN","NOTA",6.0,20.0,279946.0,1333.0,209540.0,0.64,683.0,0.33,74.85,0.0,4.0
88462,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","C Kanivel","MALE",43.0,"GEN","Anaithu Makkal Puratchi Katchi",7.0,20.0,279946.0,650.0,209540.0,0.31,78.0,0.04,74.85,0.0,4.0
88463,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","Velmani","MALE",43.0,"GEN","IND",8.0,20.0,279946.0,572.0,209540.0,0.27,115.0,0.05,74.85,0.0,4.0
88464,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","M Raghunathan","MALE",35.0,"GEN","IND",9.0,20.0,279946.0,457.0,209540.0,0.22,65.0,0.03,74.85,0.0,4.0
88465,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","S Kamatchi","MALE",27.0,"GEN","BSP",10.0,20.0,279946.0,392.0,209540.0,0.19,165.0,0.08,74.85,0.0,4.0
88466,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","P Pandidurai","MALE",35.0,"GEN","IND",11.0,20.0,279946.0,227.0,209540.0,0.11,71.0,0.03,74.85,0.0,4.0
88467,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","P Panivuraja","MALE",34.0,"GEN","IND",12.0,20.0,279946.0,156.0,209540.0,0.07,7.0,0.0,74.85,0.0,4.0
88468,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","Mariyammal","FEMALE",51.0,"GEN","IND",13.0,20.0,279946.0,149.0,209540.0,0.07,4.0,0.0,74.85,0.0,4.0
88469,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","V Jeyakodi","MALE",45.0,"GEN","IND",14.0,20.0,279946.0,145.0,209540.0,0.07,18.0,0.01,74.85,0.0,4.0
88470,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","Balamurugan","MALE",37.0,"GEN","National Democratic Party of South India",15.0,20.0,279946.0,127.0,209540.0,0.06,0.0,0.0,74.85,0.0,4.0
88471,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","M Easwaran","MALE",35.0,"GEN","IND",16.0,20.0,279946.0,127.0,209540.0,0.06,12.0,0.01,74.85,0.0,4.0
88472,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","S Govindharaj","MALE",65.0,"GEN","All India MGR Makkal Munnetra Kazhagam",17.0,20.0,279946.0,115.0,209540.0,0.05,0.0,0.0,74.85,0.0,4.0
88473,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","A Veluchamy","MALE",52.0,"GEN","Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam",18.0,20.0,279946.0,115.0,209540.0,0.05,0.0,0.0,74.85,0.0,4.0
88474,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","M Divakar","MALE",27.0,"GEN","IND",19.0,20.0,279946.0,115.0,209540.0,0.05,6.0,0.0,74.85,0.0,4.0
88475,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","M Kumaran","MALE",52.0,"GEN","MIP",20.0,20.0,279946.0,109.0,209540.0,0.05,24.0,0.01,74.85,0.0,4.0
88476,"2021","5","Tamil Nadu","33",12.0,"Andipatti","GEN","K Kasendran Gajendran","MALE",27.0,"GEN","IND",21.0,20.0,279946.0,85.0,209540.0,0.04,0.0,0.0,74.85,0.0,4.0
88477,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Gokula Indira S","FEMALE",45.0,"GEN","AIADMK",1.0,20.0,226836.0,88954.0,151608.0,58.67,36590.0,24.13,66.84,0.0,4.0
88478,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Arivazhagan V K","MALE",39.0,"GEN","INC",2.0,20.0,226836.0,52364.0,151608.0,34.54,48595.0,32.05,66.84,0.0,4.0
88479,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Haribabu P K","MALE",46.0,"GEN","BJP",3.0,20.0,226836.0,3769.0,151608.0,2.49,3006.0,1.98,66.84,0.0,4.0
88480,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Jayaprakash J","MALE",36.0,"GEN","YSP",4.0,20.0,226836.0,763.0,151608.0,0.5,21.0,0.01,66.84,0.0,4.0
88481,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Jawahar Nesan L","MALE",45.0,"GEN","IND",5.0,20.0,226836.0,742.0,151608.0,0.49,20.0,0.01,66.84,0.0,4.0
88482,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Mahalakshmi K","FEMALE",31.0,"GEN","IJK",6.0,20.0,226836.0,722.0,151608.0,0.48,25.0,0.02,66.84,0.0,4.0
88483,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Udhayakumar K","MALE",37.0,"GEN","LSP",7.0,20.0,226836.0,697.0,151608.0,0.46,83.0,0.05,66.84,0.0,4.0
88484,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Kannan S","MALE",36.0,"GEN","BSP",8.0,20.0,226836.0,614.0,151608.0,0.4,57.0,0.04,66.84,0.0,4.0
88485,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Alamuthu P","MALE",35.0,"GEN","JMM",9.0,20.0,226836.0,557.0,151608.0,0.37,73.0,0.05,66.84,0.0,4.0
88486,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Kalaiarasan A","MALE",26.0,"GEN","PB",10.0,20.0,226836.0,484.0,151608.0,0.32,104.0,0.07,66.84,0.0,4.0
88487,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Santhanakumar S M","MALE",36.0,"GEN","IND",11.0,20.0,226836.0,380.0,151608.0,0.25,97.0,0.06,66.84,0.0,4.0
88488,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Senthil S","MALE",29.0,"GEN","IND",12.0,20.0,226836.0,283.0,151608.0,0.19,18.0,0.01,66.84,0.0,4.0
88489,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Thirunavukkarasu M","MALE",71.0,"GEN","IND",13.0,20.0,226836.0,265.0,151608.0,0.17,30.0,0.02,66.84,0.0,4.0
88490,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Manimaran P","MALE",46.0,"GEN","IND",14.0,20.0,226836.0,235.0,151608.0,0.16,18.0,0.01,66.84,0.0,4.0
88491,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Gouthaman C N A","MALE",64.0,"GEN","IND",15.0,20.0,226836.0,217.0,151608.0,0.14,70.0,0.05,66.84,0.0,4.0
88492,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Anbalagan M","MALE",66.0,"GEN","IND",16.0,20.0,226836.0,147.0,151608.0,0.1,17.0,0.01,66.84,0.0,4.0
88493,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Vasigaran S A N","MALE",46.0,"GEN","IND",17.0,20.0,226836.0,130.0,151608.0,0.09,11.0,0.01,66.84,0.0,4.0
88494,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Sampath Kumar S","MALE",30.0,"GEN","MMKA",18.0,20.0,226836.0,119.0,151608.0,0.08,30.0,0.02,66.84,0.0,4.0
88495,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Sasikkumar M","MALE",37.0,"GEN","IND",19.0,20.0,226836.0,89.0,151608.0,0.06,12.0,0.01,66.84,0.0,4.0
88496,"2011","5","Tamil Nadu","33",10.0,"Anna Nagar","GEN","Ayyappan C P","MALE",36.0,"GEN","IND",20.0,20.0,226836.0,77.0,151608.0,0.05,0.0,0.0,66.84,0.0,4.0
88497,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Mohan M K","MALE",63.0,"GEN","DMK",1.0,21.0,283857.0,70812.0,170281.0,41.59,1086.0,0.64,59.99,0.0,4.0
88498,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Gokulaindira S","FEMALE",50.0,"GEN","AIADMK",2.0,21.0,283857.0,69726.0,170281.0,40.95,60894.0,35.76,59.99,0.0,4.0
88499,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Suresh K","MALE",36.0,"GEN","BJP",3.0,21.0,283857.0,8832.0,170281.0,5.19,2448.0,1.44,59.99,0.0,4.0
88500,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Mallika Dayalan","FEMALE",59.0,"GEN","MDMK",4.0,21.0,283857.0,6384.0,170281.0,3.75,982.0,0.58,59.99,0.0,4.0
88501,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Akhilesh A M","MALE",27.0,"GEN","PMK",5.0,21.0,283857.0,5402.0,170281.0,3.17,1432.0,0.84,59.99,0.0,4.0
88502,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Nota","None","","GEN","NOTA",6.0,21.0,283857.0,3970.0,170281.0,2.33,1085.0,0.64,59.99,0.0,4.0
88503,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Amutha N","FEMALE",48.0,"GEN","NTK",7.0,21.0,283857.0,2885.0,170281.0,1.69,2409.0,1.41,59.99,0.0,4.0
88504,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Kumaran P","MALE",42.0,"GEN","YSP",8.0,21.0,283857.0,476.0,170281.0,0.28,114.0,0.07,59.99,0.0,4.0
88505,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Saravanaraja P","MALE",49.0,"GEN","VTK",9.0,21.0,283857.0,362.0,170281.0,0.21,69.0,0.04,59.99,0.0,4.0
88506,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Babu D","MALE",38.0,"GEN","IND",10.0,21.0,283857.0,293.0,170281.0,0.17,43.0,0.03,59.99,0.0,4.0
88507,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Balaji S","MALE",48.0,"GEN","IND",11.0,21.0,283857.0,250.0,170281.0,0.15,80.0,0.05,59.99,0.0,4.0
88508,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Timothy Moses","MALE",43.0,"GEN","CDF",12.0,21.0,283857.0,170.0,170281.0,0.1,47.0,0.03,59.99,0.0,4.0
88509,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Muthusamy M","MALE",40.0,"GEN","IND",13.0,21.0,283857.0,123.0,170281.0,0.07,30.0,0.02,59.99,0.0,4.0
88510,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Saravanan R","MALE",50.0,"GEN","IND",14.0,21.0,283857.0,93.0,170281.0,0.05,6.0,0.0,59.99,0.0,4.0
88511,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Varkees Tharuma Raj G","MALE",64.0,"GEN","TSC",15.0,21.0,283857.0,87.0,170281.0,0.05,3.0,0.0,59.99,0.0,4.0
88512,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Thirunavukkarasu V","MALE",39.0,"GEN","MKat",16.0,21.0,283857.0,84.0,170281.0,0.05,5.0,0.0,59.99,0.0,4.0
88513,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Sivasankaran R","MALE",49.0,"GEN","IND",17.0,21.0,283857.0,79.0,170281.0,0.05,3.0,0.0,59.99,0.0,4.0
88514,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Yogeswaran D","MALE",28.0,"GEN","IND",18.0,21.0,283857.0,76.0,170281.0,0.04,24.0,0.01,59.99,0.0,4.0
88515,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Kannan S","MALE",36.0,"GEN","IND",19.0,21.0,283857.0,52.0,170281.0,0.03,8.0,0.0,59.99,0.0,4.0
88516,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Sofilet","FEMALE",37.0,"GEN","LJP",20.0,21.0,283857.0,44.0,170281.0,0.03,1.0,0.0,59.99,0.0,4.0
88517,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Ravi Kumar S","MALE",41.0,"GEN","IND",21.0,21.0,283857.0,43.0,170281.0,0.03,5.0,0.0,59.99,0.0,4.0
88518,"2016","5","Tamil Nadu","33",11.0,"Anna Nagar","GEN","Bhuvaneswaran M","MALE",30.0,"GEN","IND",22.0,21.0,283857.0,38.0,170281.0,0.02,0.0,0.0,59.99,0.0,4.0
88519,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","M K Mohan","MALE",68.0,"GEN","DMK",1.0,23.0,287974.0,80054.0,165096.0,48.49,27445.0,16.62,57.33,0.0,4.0
88520,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","S Gokula Indira","FEMALE",55.0,"GEN","AIADMK",2.0,23.0,287974.0,52609.0,165096.0,31.87,35087.0,21.25,57.33,0.0,4.0
88521,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","V Ponraj","MALE",54.0,"GEN","MNM",3.0,23.0,287974.0,17522.0,165096.0,10.61,7116.0,4.31,57.33,0.0,4.0
88522,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","S Shankar","MALE",48.0,"GEN","NTK",4.0,23.0,287974.0,10406.0,165096.0,6.3,8861.0,5.37,57.33,0.0,4.0
88523,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","Nota","None","","GEN","NOTA",5.0,23.0,287974.0,1545.0,165096.0,0.94,376.0,0.23,57.33,0.0,4.0
88524,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","K N Gunasekaran","MALE",60.0,"GEN","AMMK",6.0,23.0,287974.0,1169.0,165096.0,0.71,761.0,0.46,57.33,0.0,4.0
88525,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","S D Prabhakar","MALE",41.0,"GEN","Tamil Nadu Ilangyar Katchi",7.0,23.0,287974.0,408.0,165096.0,0.25,188.0,0.11,57.33,0.0,4.0
88526,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","D Jeevithkumar","MALE",30.0,"GEN","BSP",8.0,23.0,287974.0,220.0,165096.0,0.13,62.0,0.04,57.33,0.0,4.0
88527,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","S Sathyanarayanan","MALE",47.0,"GEN","IND",9.0,23.0,287974.0,158.0,165096.0,0.1,16.0,0.01,57.33,0.0,4.0
88528,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","Hari Shankar","MALE",45.0,"GEN","IND",10.0,23.0,287974.0,142.0,165096.0,0.09,17.0,0.01,57.33,0.0,4.0
88529,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","K Sathish Kumar","MALE",32.0,"GEN","IND",11.0,23.0,287974.0,125.0,165096.0,0.08,3.0,0.0,57.33,0.0,4.0
88530,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","R Saravanan","MALE",55.0,"GEN","IND",12.0,23.0,287974.0,122.0,165096.0,0.07,36.0,0.02,57.33,0.0,4.0
88531,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","V M Nagarajan","MALE",44.0,"GEN","IND",13.0,23.0,287974.0,86.0,165096.0,0.05,12.0,0.01,57.33,0.0,4.0
88532,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","L Kasinathan","MALE",64.0,"GEN","IND",14.0,23.0,287974.0,74.0,165096.0,0.04,1.0,0.0,57.33,0.0,4.0
88533,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","V Paulraj Guna","MALE",48.0,"GEN","Republican Party of India(Athawale)",15.0,23.0,287974.0,73.0,165096.0,0.04,4.0,0.0,57.33,0.0,4.0
88534,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","Ansar Ahamed","MALE",54.0,"GEN","Anaithu Makkal Arasiyal Katchi",16.0,23.0,287974.0,69.0,165096.0,0.04,7.0,0.0,57.33,0.0,4.0
88535,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","P E Gopinath","MALE",30.0,"GEN","IND",17.0,23.0,287974.0,62.0,165096.0,0.04,3.0,0.0,57.33,0.0,4.0
88536,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","P Dhanasekar","MALE",37.0,"GEN","Nam India Naam Indiyar Katchi",18.0,23.0,287974.0,59.0,165096.0,0.04,3.0,0.0,57.33,0.0,4.0
88537,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","S Yuvaraja","MALE",48.0,"GEN","Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi",19.0,23.0,287974.0,56.0,165096.0,0.03,3.0,0.0,57.33,0.0,4.0
88538,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","J Nagaraj","MALE",42.0,"GEN","New Generation People's Party",20.0,23.0,287974.0,53.0,165096.0,0.03,21.0,0.01,57.33,0.0,4.0
88539,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","M Veriyandi","MALE",36.0,"GEN","Anna MGR Dravida Makkal Kalgam",21.0,23.0,287974.0,32.0,165096.0,0.02,5.0,0.0,57.33,0.0,4.0
88540,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","M Manokaran","MALE",51.0,"GEN","IND",22.0,23.0,287974.0,27.0,165096.0,0.02,14.0,0.01,57.33,0.0,4.0
88541,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","P Manimaran","MALE",55.0,"GEN","IND",23.0,23.0,287974.0,13.0,165096.0,0.01,1.0,0.0,57.33,0.0,4.0
88542,"2021","5","Tamil Nadu","33",12.0,"Anna Nagar","GEN","A Jayaprakash","MALE",54.0,"GEN","IND",24.0,23.0,287974.0,12.0,165096.0,0.01,0.0,0.0,57.33,0.0,4.0
88543,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Ramanitharan S S","MALE",56.0,"GEN","AIADMK",1.0,13.0,173681.0,78496.0,142922.0,54.92,25254.0,17.67,82.29,0.0,4.0
88544,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Raaja N K K P","MALE",45.0,"GEN","DMK",2.0,13.0,173681.0,53242.0,142922.0,37.25,50973.0,35.66,82.29,0.0,4.0
88545,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Pongiyia Gounder K","MALE",54.0,"GEN","IND",3.0,13.0,173681.0,2269.0,142922.0,1.59,281.0,0.2,82.29,0.0,4.0
88546,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Bargunan A P S","MALE",46.0,"GEN","BJP",4.0,13.0,173681.0,1988.0,142922.0,1.39,460.0,0.32,82.29,0.0,4.0
88547,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Sheikdavood A M","MALE",47.0,"GEN","IND",5.0,13.0,173681.0,1528.0,142922.0,1.07,35.0,0.02,82.29,0.0,4.0
88548,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Velumani A","MALE",37.0,"GEN","UMK",6.0,13.0,173681.0,1493.0,142922.0,1.04,361.0,0.25,82.29,0.0,4.0
88549,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Paramasivan A","MALE",33.0,"GEN","BSP",7.0,13.0,173681.0,1132.0,142922.0,0.79,576.0,0.4,82.29,0.0,4.0
88550,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Vadivel K","MALE",33.0,"GEN","IND",8.0,13.0,173681.0,556.0,142922.0,0.39,12.0,0.01,82.29,0.0,4.0
88551,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Chinnaponnu Vathiyar V M","MALE",66.0,"GEN","IND",9.0,13.0,173681.0,544.0,142922.0,0.38,33.0,0.02,82.29,0.0,4.0
88552,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Sakthivel G","MALE",35.0,"GEN","IND",10.0,13.0,173681.0,511.0,142922.0,0.36,72.0,0.05,82.29,0.0,4.0
88553,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Chandrakumar S","MALE",34.0,"GEN","IND",11.0,13.0,173681.0,439.0,142922.0,0.31,33.0,0.02,82.29,0.0,4.0
88554,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Anandhan S","MALE",34.0,"GEN","IND",12.0,13.0,173681.0,406.0,142922.0,0.28,88.0,0.06,82.29,0.0,4.0
88555,"2011","5","Tamil Nadu","33",10.0,"Anthiyur","GEN","Eswaran P","MALE",34.0,"GEN","IND",13.0,13.0,173681.0,318.0,142922.0,0.22,0.0,0.0,82.29,0.0,4.0
88556,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","E M R Raja Alias Rajakrishnan K R","MALE",47.0,"GEN","AIADMK",1.0,17.0,207641.0,71575.0,169581.0,42.21,5312.0,3.13,81.67,0.0,4.0
88557,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Venkatachalam A G","MALE",55.0,"GEN","DMK",2.0,17.0,207641.0,66263.0,169581.0,39.07,54693.0,32.25,81.67,0.0,4.0
88558,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Gopal S C R","MALE",53.0,"GEN","PMK",3.0,17.0,207641.0,11570.0,169581.0,6.82,5575.0,3.29,81.67,0.0,4.0
88559,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Raja D","MALE",39.0,"GEN","KMDK",4.0,17.0,207641.0,5995.0,169581.0,3.54,167.0,0.1,81.67,0.0,4.0
88560,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Raja Sampath M K","MALE",51.0,"GEN","DMDK",5.0,17.0,207641.0,5828.0,169581.0,3.44,3866.0,2.28,81.67,0.0,4.0
88561,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Mohankumar P G","MALE",45.0,"GEN","BJP",6.0,17.0,207641.0,1962.0,169581.0,1.16,416.0,0.25,81.67,0.0,4.0
88562,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Nota","None","","GEN","NOTA",7.0,17.0,207641.0,1546.0,169581.0,0.91,445.0,0.26,81.67,0.0,4.0
88563,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Manimekalai K","FEMALE",27.0,"GEN","NTK",8.0,17.0,207641.0,1101.0,169581.0,0.65,471.0,0.28,81.67,0.0,4.0
88564,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Ravi C","MALE",38.0,"GEN","IND",9.0,17.0,207641.0,630.0,169581.0,0.37,117.0,0.07,81.67,0.0,4.0
88565,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Mahendran G","MALE",52.0,"GEN","BSP",10.0,17.0,207641.0,513.0,169581.0,0.3,94.0,0.06,81.67,0.0,4.0
88566,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Kathirvel K","MALE",38.0,"GEN","IND",11.0,17.0,207641.0,419.0,169581.0,0.25,49.0,0.03,81.67,0.0,4.0
88567,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Murugan R R","MALE",49.0,"GEN","JD(U)",12.0,17.0,207641.0,370.0,169581.0,0.22,12.0,0.01,81.67,0.0,4.0
88568,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Mayilduraian R","MALE",36.0,"GEN","TMMK",13.0,17.0,207641.0,358.0,169581.0,0.21,26.0,0.02,81.67,0.0,4.0
88569,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Chandrakumar S","MALE",40.0,"GEN","IND",14.0,17.0,207641.0,332.0,169581.0,0.2,20.0,0.01,81.67,0.0,4.0
88570,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Prabhu E","MALE",32.0,"GEN","VTIP",15.0,17.0,207641.0,312.0,169581.0,0.18,14.0,0.01,81.67,0.0,4.0
88571,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Ananthan S","MALE",39.0,"GEN","IND",16.0,17.0,207641.0,298.0,169581.0,0.18,1.0,0.0,81.67,0.0,4.0
88572,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Marappa Gounder S P","MALE",51.0,"GEN","IDMMK",17.0,17.0,207641.0,297.0,169581.0,0.18,85.0,0.05,81.67,0.0,4.0
88573,"2016","5","Tamil Nadu","33",11.0,"Anthiyur","GEN","Sheikdavood A M","MALE",52.0,"GEN","IND",18.0,17.0,207641.0,212.0,169581.0,0.13,0.0,0.0,81.67,0.0,4.0
88574,"2021","5","Tamil Nadu","33",12.0,"Anthiyur","GEN","Venkatachalam A G","MALE",61.0,"GEN","DMK",1.0,20.0,221338.0,79096.0,176385.0,44.84,1275.0,0.72,79.69,0.0,4.0
88575,"2021","5","Tamil Nadu","33",12.0,"Anthiyur","GEN","Shanmugavel K S","MALE",62.0,"GEN","AIADMK",2.0,20.0,221338.0,77821.0,176385.0,44.12,69591.0,39.45,79.69,0.0,4.0
88576,"2021","5","Tamil Nadu","33",12.0,"Anthiyur","GEN","Saravanan M","MALE",42.0,"GEN","NTK",3.0,20.0,221338.0,8230.0,176385.0,4.67,5756.0,3.26,79.69,0.0,4.0
88577,"2021","5","Tamil Nadu","33",12.0,"Anthiyur","GEN","Gurunathan M","MALE",46.0,"GEN","MNM",4.0,20.0,221338.0,2474.0,176385.0,1.4,429.0,0.24,79.69,0.0,4.0
88578,"2021","5","Tamil Nadu","33",12.0,"Anthiyur","GEN","Prathaban A","MALE",44.0,"GEN","Ahimsa Socialist Party",5.0,20.0,221338.0,2045.0,176385.0,1.16,833.0,0.47,79.69,0.0,4.0
